Nome: ITABIRA
Codigo Estacao: 83590
Latitude: -19.62
Longitude: -43.22
Altitude: 845
Situacao: Desativada
Data Inicial: 1990-03-25
Data Final: 1992-11-30
Periodicidade da Medicao: Diaria

Data Medicao;INSOLACAO TOTAL, DIARIO(h);
1992-02-16;8.5;
1992-02-17;9;
1992-02-18;7.8;
1992-02-19;10.6;
1992-02-20;7.9;
1992-02-21;7.5;
1992-02-22;7.5;
1992-02-23;4.5;
1992-02-24;6.4;
1992-02-25;8.6;
1992-02-26;1.1;
1992-02-27;4.5;
1992-02-28;4.9;
1992-02-29;1.7;
1992-03-01;0;
1992-03-02;0;
1992-03-03;3.2;
1992-03-04;9.5;
1992-03-05;9.4;
1992-03-06;7.4;
1992-03-07;9.6;
1992-03-08;5.3;
1992-03-09;4.9;
1992-03-10;7.8;
1992-03-11;null;
1992-03-12;null;
1992-03-13;null;
1992-03-14;null;
1992-03-15;null;
1992-03-16;null;
1992-03-17;null;
1992-03-18;null;
1992-03-19;null;
1992-03-20;null;
1992-03-21;null;
1992-03-22;null;
1992-03-23;null;
1992-03-24;null;
1992-03-25;null;
1992-03-26;null;
1992-03-27;null;
1992-03-28;null;
1992-03-29;null;
1992-03-30;null;
1992-03-31;null;
1992-04-01;null;
1992-04-02;null;
1992-04-03;null;
1992-04-04;null;
1992-04-05;null;
1992-04-06;null;
1992-04-07;7.9;
1992-04-08;8.2;
1992-04-09;4.9;
1992-04-10;0;
1992-04-11;5.2;
1992-04-12;5.3;
1992-04-13;6;
1992-04-14;5.5;
1992-04-15;4.9;
1992-04-16;4;
1992-04-17;5.7;
1992-04-18;6.8;
1992-04-19;6.3;
1992-04-20;4.2;
1992-04-21;.1;
1992-04-22;1.8;
1992-04-23;.2;
1992-04-24;2.5;
1992-04-25;0;
1992-04-26;3.2;
1992-04-27;1.5;
1992-04-28;.7;
1992-04-29;0;
1992-04-30;0;
1992-05-01;0;
1992-05-02;0;
1992-05-03;0;
1992-05-04;0;
1992-05-05;0;
1992-05-06;1.3;
1992-05-07;5.7;
1992-05-08;6.7;
1992-05-09;4.4;
1992-05-10;5.3;
1992-05-11;8.4;
1992-05-12;8.7;
1992-05-13;8.7;
1992-05-14;6;
1992-05-15;6.2;
1992-05-16;6.4;
1992-05-17;9.1;
1992-05-18;9.4;
1992-05-19;9.7;
1992-05-20;6.1;
1992-05-21;1.9;
1992-05-22;4;
1992-05-23;8;
1992-05-24;8.4;
1992-05-25;4;
1992-05-26;3.7;
1992-05-27;2;
1992-05-28;9.4;
1992-05-29;3.5;
1992-05-30;6.9;
1992-05-31;9.1;
1992-06-01;3.8;
1992-06-02;6.2;
1992-06-03;8.9;
1992-06-04;9;
1992-06-05;8.6;
1992-06-06;8.6;
1992-06-07;8.8;
1992-06-08;8.8;
1992-06-09;7.2;
1992-06-10;4.1;
1992-06-11;5.8;
1992-06-12;8.7;
1992-06-13;3.1;
1992-06-14;.2;
1992-06-15;3.9;
1992-06-16;4.6;
1992-06-17;.2;
1992-06-18;.2;
1992-06-19;8.3;
1992-06-20;.7;
1992-06-21;1.1;
1992-06-22;3.4;
1992-06-23;3.6;
1992-06-24;7.1;
1992-06-25;7.6;
1992-06-26;1.8;
1992-06-27;.2;
1992-06-28;6.5;
1992-06-29;9;
1992-06-30;8.2;
1992-07-01;8.6;
1992-07-02;9.2;
1992-07-03;7.1;
1992-07-04;5.3;
1992-07-05;6.9;
1992-07-06;8;
1992-07-07;7.8;
1992-07-08;.7;
1992-07-09;.9;
1992-07-10;4.6;
1992-07-11;3.5;
1992-07-12;3.9;
1992-07-13;2.2;
1992-07-14;6.5;
1992-07-15;9.5;
1992-07-16;8.2;
1992-07-17;3.5;
1992-07-18;8.8;
1992-07-19;8.7;
1992-07-20;8.4;
1992-07-21;6.1;
1992-07-22;2.3;
1992-07-23;2.5;
1992-07-24;0;
1992-07-25;0;
1992-07-26;1.6;
1992-07-27;5.7;
1992-07-28;8.9;
1992-07-29;7.3;
1992-07-30;6.1;
1992-07-31;9.4;
1992-08-01;9.9;
1992-08-02;9.4;
1992-08-03;6.5;
1992-08-04;6.3;
1992-08-05;3.9;
1992-08-06;7.4;
1992-08-07;5.6;
1992-08-08;7.9;
1992-08-09;4.2;
1992-08-10;1.5;
1992-08-11;2;
1992-08-12;7.6;
1992-08-13;6.8;
1992-08-14;7.4;
1992-08-15;3.5;
1992-08-16;6.5;
1992-08-17;9.8;
1992-08-18;6.4;
1992-08-19;8.1;
1992-08-20;3.8;
1992-08-21;.7;
1992-08-22;2;
1992-08-23;4.5;
1992-08-24;4.3;
1992-08-25;.1;
1992-08-26;2.7;
1992-08-27;5;
1992-08-28;6.7;
1992-08-29;9.2;
1992-08-30;1.1;
1992-08-31;7.6;
1992-09-01;5.5;
1992-09-02;4.5;
1992-09-03;4.6;
1992-09-04;4;
1992-09-05;1.9;
1992-09-06;0;
1992-09-07;0;
1992-09-08;1.8;
1992-09-09;8.5;
1992-09-10;0;
1992-09-11;3.1;
